date,open,high,low,close,volume
2012-12-31,15.5941,16.3538,15.5474,16.2552,659492400
2013-01-02,16.9164,16.9525,16.5441,16.7701,560518000
2013-01-03,16.7350,16.7897,16.5249,16.5583,352965200
2013-01-04,16.4016,16.4525,16.0614,16.0972,594333600
2013-01-07,15.9445,16.1675,15.7368,16.0025,484156400
2013-01-08,16.1647,16.2466,15.9216,16.0456,458707200
2013-01-09,15.9598,16.0363,15.7609,15.7948,407604400
2013-01-10,16.1446,16.1498,15.7466,15.9906,601146000
2013-01-11,15.9140,16.0459,15.8535,15.8926,350506800
2013-01-14,15.3544,15.5016,15.2270,15.3260,734207600
2013-01-15,15.2206,15.2417,14.7649,14.8424,876772400
2013-01-16,15.1088,15.5609,15.0434,15.4585,690804800
2013-01-17,15.5874,15.6009,15.3345,15.3544,453678400
2013-01-18,15.2272,15.3403,15.1625,15.2725,472922800
2013-01-22,15.4118,15.5132,15.1696,15.4182,461546400
2013-01-23,15.5416,15.7304,15.4182,15.7003,861509600
2013-01-24,14.0507,14.2257,13.7529,13.7605,1460852400
2013-01-25,13.7969,13.9356,13.2871,13.4361,1208026400
2013-01-28,13.3734,13.8433,13.3134,13.7401,785517600
2013-01-29,14.0049,14.0568,13.8100,13.9979,571158000
2013-01-30,13.9591,14.1301,13.8827,13.9539,417155200
2013-01-31,13.9585,14.0287,13.8974,13.9130,319334400
2013-02-01,14.0235,14.0348,13.6949,13.8558,539484400
2013-02-04,13.8647,13.9267,13.5009,13.5106,477117200
2013-02-05,13.5635,14.0428,13.5076,13.9849,573347600
2013-02-06,13.9429,14.2493,13.8241,13.9698,593706400
2013-02-07,14.2301,14.4374,13.9496,14.3827,704580800
2013-02-08,14.5603,14.7080,14.3837,14.5904,633158400
2013-02-11,14.6371,14.8963,14.5372,14.7424,517490400
2013-02-12,14.7295,14.8177,14.3681,14.3729,609053200
2013-02-13,14.3517,14.5492,14.2291,14.3456,475207600
2013-02-14,14.2691,14.4878,14.2537,14.3327,355275200
2013-02-15,14.4021,14.4423,14.1278,14.1351,391745200
2013-02-19,14.1640,14.2141,13.9413,14.1299,435783600
2013-02-20,14.0593,14.0593,13.7862,13.7877,476302400
2013-02-21,13.7002,13.7976,13.6025,13.7020,447182400
2013-02-22,13.8000,13.8722,13.7186,13.8479,330654800
2013-02-25,13.9413,13.9803,13.5948,13.6019,372579200
2013-02-26,13.6332,13.8704,13.4440,13.7914,501499600
2013-02-27,13.7748,13.8980,13.5358,13.6563,587350400
2013-02-28,13.6403,13.7576,13.5589,13.5589,322515200
2013-03-01,13.4544,13.4600,13.2081,13.2231,552448400
2013-03-04,13.1411,13.1534,12.8708,12.9031,582755600
2013-03-05,12.9470,13.3681,12.9246,13.2438,638433600
2013-03-06,13.3472,13.3700,13.0376,13.0754,460250000
2013-03-07,13.0397,13.2704,12.9341,13.2266,468473600
2013-03-08,13.2026,13.3755,13.1660,13.2615,391482000
2013-03-11,13.2010,13.4855,13.0594,13.4504,474236000
2013-03-12,13.3807,13.4815,13.1341,13.1605,465911600
2013-03-13,13.1611,13.3469,13.0662,13.1580,405549200
2013-03-14,13.2956,13.3512,13.2225,13.2855,303875600
2013-03-15,13.4523,13.6458,13.4314,13.6283,643960800
2013-03-18,13.5604,14.0522,13.5527,13.9988,606197200
2013-03-19,14.1149,14.1600,13.7770,13.9610,526775200
2013-03-20,14.0510,14.0574,13.8105,13.8869,308660800
2013-03-21,13.8298,14.0682,13.8261,13.9069,383255600
2013-03-22,13.9637,14.1947,13.9186,14.1889,395105200
2013-03-25,14.2743,14.4359,14.1849,14.2402,501135600
2013-03-26,14.2973,14.3096,14.1465,14.1651,294294000
2013-03-27,14.0215,14.0319,13.8455,13.8869,331237200
2013-03-28,13.8175,13.8789,13.5656,13.5976,442839600
2013-04-01,13.5742,13.6295,13.1393,13.1752,389732000
2013-04-02,13.1350,13.4587,13.0981,13.2023,529519200
2013-04-03,13.2508,13.4323,13.2182,13.2698,363216000
2013-04-04,13.3242,13.3623,13.0628,13.1387,358447600
2013-04-05,13.0397,13.0536,12.8917,12.9998,383695200
2013-04-08,13.0505,13.1319,12.9780,13.0923,300829200
2013-04-09,13.0969,13.1626,12.9860,13.1159,306614000
2013-04-10,13.1503,13.4256,13.0861,13.3835,375928000
2013-04-11,13.3230,13.4541,13.2456,13.3417,328364400
2013-04-12,13.3362,13.3362,13.1807,13.2026,238613200
2013-04-15,13.1165,13.1439,12.8877,12.8969,317520000
2013-04-16,12.9497,13.1046,12.9190,13.0932,305771200
2013-04-17,12.9098,12.9199,12.2291,12.3732,945056000
2013-04-18,12.4404,12.4650,11.9721,12.0430,666299200
2013-04-19,11.9176,12.2749,11.8295,11.9963,609274400
2013-04-22,12.0611,12.3547,12.0191,12.2463,429920400
2013-04-23,12.4097,12.5446,12.2506,12.4755,664238400
2013-04-24,12.0887,12.7556,12.0568,12.4549,969651200
2013-04-25,12.6320,12.7154,12.5022,12.5446,384837600
2013-04-26,12.5885,12.8637,12.5406,12.8157,764097600
2013-04-29,12.9153,13.3198,12.9015,13.2124,640326400
2013-04-30,13.3654,13.6771,13.2723,13.6013,691538400
2013-05-01,13.6529,13.6673,13.3435,13.4941,506909200
2013-05-02,13.5706,13.7797,13.5352,13.6854,421828400
2013-05-03,13.8633,13.9223,13.7969,13.8224,361300800
2013-05-06,13.9985,14.1978,13.9554,14.1520,496641600
2013-05-07,14.2829,14.3069,13.9367,14.0890,483753200
2013-05-08,14.1007,14.2952,14.0015,14.2482,472598000
2013-05-09,14.2187,14.3174,14.0879,14.1247,398487600
2013-05-10,14.1618,14.2156,13.9302,14.0072,334852000
2013-05-13,13.9620,14.1596,13.9617,14.0619,316948800
2013-05-14,14.0344,14.0762,13.6726,13.7255,447118000
2013-05-15,13.5801,13.6370,13.0606,13.2613,741613600
2013-05-16,13.0879,13.5396,12.9536,13.4385,603204000
2013-05-17,13.5767,13.6089,13.3281,13.3977,427904400
2013-05-20,13.3560,13.7855,13.3000,13.6967,451578400
2013-05-21,13.5489,13.7756,13.4268,13.5956,456022000
2013-05-22,13.7314,13.8643,13.5511,13.6480,443038400
2013-05-23,13.4809,13.7966,13.4759,13.6723,353021200
2013-05-24,13.6324,13.7811,13.6173,13.7654,276166800
2013-05-28,13.9123,13.9497,13.6324,13.6506,386145200
2013-05-29,13.6061,13.8380,13.5876,13.7592,330576400
2013-05-30,13.7808,14.0545,13.7456,13.9642,353519600
2013-05-31,13.9927,14.1349,13.8999,13.9072,384302800
2013-06-03,13.9379,13.9883,13.6828,13.9376,372352400
2013-06-04,14.0149,14.0523,13.8346,13.8940,292728800
2013-06-05,13.7808,13.9376,13.7208,13.7641,290589600
2013-06-06,13.7753,13.8226,13.4221,13.5585,416934000
2013-06-07,13.4979,13.7063,13.3826,13.6621,404535600
2013-06-10,13.7524,13.8869,13.5072,13.5718,450153200
2013-06-11,13.4744,13.6915,13.3996,13.5319,286112400
2013-06-12,13.5907,13.6448,13.3433,13.3646,265227200
2013-06-13,13.3742,13.5177,13.2582,13.4814,285832400
2013-06-14,13.4639,13.4914,13.2505,13.2984,271866000
2013-06-17,13.3414,13.4732,13.3081,13.3587,259414400
2013-06-18,13.3451,13.4484,13.3034,13.3516,195025600
2013-06-19,13.3402,13.3482,13.0804,13.0804,310940000
2013-06-20,12.9660,13.1726,12.8383,12.8899,357310800
2013-06-21,12.9410,12.9877,12.6197,12.7867,481118400
2013-06-24,12.5980,12.6370,12.3089,12.4477,480746000
2013-06-25,12.5455,12.6101,12.3330,12.4505,314162800
2013-06-26,12.4898,12.5173,12.2350,12.3095,367724000
2013-06-27,12.3460,12.4122,12.1694,12.1769,337246000
2013-06-28,12.1020,12.3776,12.0250,12.2619,578516400
2013-07-01,12.4524,12.7486,12.4069,12.6543,391053600
2013-07-02,12.6772,13.0381,12.6620,12.9410,469865200
2013-07-03,13.0143,13.0798,12.9088,13.0124,240928800
2013-07-05,12.9997,13.0894,12.8439,12.9079,274024800
2013-07-08,12.9911,13.0186,12.6985,12.8346,298138400
2013-07-09,12.7898,13.0959,12.6902,13.0603,352584400
2013-07-10,12.9753,13.1361,12.9335,13.0102,281405600
2013-07-11,13.0789,13.2428,13.0238,13.2130,326292400
2013-07-12,13.2242,13.2904,13.0931,13.1890,279563200
2013-07-15,13.1426,13.3420,13.1361,13.2177,241917200
2013-07-16,13.1893,13.3189,13.1166,13.3029,216538000
2013-07-17,13.2876,13.3655,13.2419,13.3065,198990400
2013-07-18,13.4014,13.4475,13.3158,13.3513,218878800
2013-07-19,13.3928,13.4200,13.1222,13.1407,268721600
2013-07-22,13.2802,13.2892,13.1568,13.1828,207796400
2013-07-23,13.1732,13.2029,12.9478,12.9564,369395600
2013-07-24,13.5730,13.7481,13.4596,13.6219,591936800
2013-07-25,13.6278,13.6494,13.4766,13.5597,229493600
2013-07-26,13.4608,13.6383,13.4311,13.6367,200152400
2013-07-29,13.6309,13.9150,13.6123,13.8470,248057600
2013-07-30,13.9141,14.1365,13.8915,14.0180,309422400
2013-07-31,14.0697,14.1424,13.8977,13.9936,322957600
2013-08-01,14.0932,14.1256,14.0162,14.1218,206250800
2013-08-02,14.1630,14.3127,14.1213,14.3031,274783600
2013-08-05,14.3696,14.5545,14.2911,14.5168,318855600
2013-08-06,14.4726,14.5923,14.2917,14.3869,334857600
2013-08-07,14.3421,14.4410,14.2793,14.3786,298858000
2013-08-08,14.4387,14.4463,14.2549,14.3501,255777200
2013-08-09,14.2764,14.3330,14.1210,14.1459,266865200
2013-08-12,14.2210,14.5879,14.2138,14.5478,364434000
2013-08-13,14.6592,15.3976,14.5693,15.2391,881941200
2013-08-14,15.4978,15.6961,15.3584,15.5171,756372400
2013-08-15,15.4524,15.6385,15.2240,15.4987,490294000
2013-08-16,15.5685,15.6553,15.5283,15.6363,362306000
2013-08-19,15.6989,15.9915,15.6883,15.8047,510518400
2013-08-20,15.8660,15.8928,15.5893,15.5971,358688400
2013-08-21,15.6755,15.7864,15.6012,15.6373,335879600
2013-08-22,15.7188,15.7378,15.5078,15.6559,244207600
2013-08-23,15.6656,15.6681,15.5436,15.5955,222731600
2013-08-26,15.5871,15.8813,15.5794,15.6562,330965600
2013-08-27,15.5015,15.6419,15.1373,15.2086,424188800
2013-08-28,15.1280,15.4331,15.1280,15.2804,307608000
2013-08-29,15.3039,15.4549,15.2877,15.3054,239657600
2013-08-30,15.3148,15.3443,15.1436,15.1659,272297200
2013-09-03,15.3490,15.5825,15.1700,15.2083,331928800
2013-09-04,15.5501,15.6335,15.4480,15.5231,345032800
2013-09-05,15.5716,15.5850,15.3658,15.4166,236367600
2013-09-06,15.5152,15.5445,15.2510,15.5084,359525600
2013-09-09,15.7194,15.8103,15.6721,15.7559,340687200
2013-09-10,15.7568,15.7957,15.2370,15.3970,743195600
2013-09-11,14.5369,14.7448,14.4684,14.5587,898696400
2013-09-12,14.5833,14.7981,14.5058,14.7137,404051200
2013-09-13,14.6094,14.6869,14.4650,14.4712,298835600
2013-09-16,14.3498,14.3688,13.9209,14.0112,543706800
2013-09-17,13.9439,14.3097,13.9296,14.1730,399380800
2013-09-18,14.4177,14.5164,14.3392,14.4644,456862000
2013-09-19,14.6518,14.8114,14.6066,14.7016,404541200
2013-09-20,14.8790,14.8961,14.5055,14.5493,699302800
2013-09-23,15.4424,15.4676,15.0222,15.2724,762106800
2013-09-24,15.4044,15.4228,15.1847,15.2245,364344400
2013-09-25,15.2276,15.2413,14.9858,14.9889,316957200
2013-09-26,15.1280,15.2077,15.0626,15.1349,237221600
2013-09-27,15.0589,15.0866,14.9637,15.0268,228040400
2013-09-30,14.8556,14.9929,14.7673,14.8401,260156400
2013-10-01,14.8930,15.2258,14.8909,15.1890,353883600
2013-10-02,15.1165,15.3086,15.0580,15.2388,289184000
2013-10-03,15.2684,15.3257,14.9642,15.0474,322753200
2013-10-04,15.0614,15.0844,14.8977,15.0356,258868400
2013-10-07,15.1454,15.3350,15.1078,15.1825,312292400
2013-10-08,15.2507,15.2724,14.9581,14.9705,290917200
2013-10-09,15.0857,15.1837,14.8877,15.1463,301725200
2013-10-10,15.2936,15.3266,15.1604,15.2413,278602800
2013-10-11,15.1588,15.3721,15.1019,15.3401,267738800
2013-10-14,15.2472,15.4885,15.2323,15.4405,261898000
2013-10-15,15.4861,15.6261,15.4243,15.5227,320073600
2013-10-16,15.5884,15.6426,15.5398,15.5985,251101200
2013-10-17,15.5632,15.7126,15.5538,15.7039,253593200
2013-10-18,15.7503,15.8520,15.7415,15.8405,290542000
2013-10-21,15.9302,16.3202,15.9224,16.2287,398106800
2013-10-22,16.3857,16.4494,15.8138,16.1822,534063600
2013-10-23,16.1552,16.3628,16.1552,16.3407,313723200
2013-10-24,16.3420,16.5745,16.2626,16.5571,384764800
2013-10-25,16.5386,16.5982,16.3454,16.3718,337792000
2013-10-28,16.4677,16.5288,16.2863,16.4938,550440800
2013-10-29,16.6928,16.7856,16.0164,16.0829,635807200
2013-10-30,16.1742,16.4204,16.0936,16.3388,354163600
2013-10-31,16.3420,16.4195,16.2259,16.2705,275696400
2013-11-01,16.3115,16.3358,16.0569,16.1873,274890000
2013-11-04,16.2206,16.3986,16.1493,16.3965,244627600
2013-11-05,16.3289,16.4629,16.2797,16.3560,265213200
2013-11-06,16.4111,16.4333,16.2248,16.3099,223375600
2013-11-07,16.2680,16.3810,16.0425,16.0460,262620400
2013-11-08,16.1114,16.3165,16.0491,16.2987,279316800
2013-11-11,16.2808,16.3334,16.1061,16.2513,227452400
2013-11-12,16.2082,16.4039,16.1872,16.2814,204276800
2013-11-13,16.2185,16.3516,16.1859,16.3010,197220800
2013-11-14,16.3691,16.5717,16.3397,16.5366,282419200
2013-11-15,16.4871,16.5657,16.4217,16.4374,317920400
2013-11-18,16.4374,16.5062,16.2248,16.2382,244944000
2013-11-19,16.2508,16.3869,16.2176,16.2670,208938800
2013-11-20,16.2570,16.2943,16.1036,16.1246,193916800
2013-11-21,16.2060,16.3190,16.0829,16.3167,262026800
2013-11-22,16.2661,16.3488,16.2351,16.2749,223725600
2013-11-25,16.3131,16.4649,16.3124,16.3982,229311600
2013-11-26,16.4101,16.7865,16.4064,16.7007,401382800
2013-11-27,16.7918,17.0952,16.7007,17.0939,363448400
2013-11-29,17.2041,17.4812,17.1518,17.4105,318127600
2013-12-02,17.4709,17.6691,17.2461,17.2589,472544800
2013-12-03,17.4803,17.7333,17.4609,17.7315,450968000
2013-12-04,17.7057,17.8213,17.5592,17.6901,377809600
2013-12-05,17.9296,18.0074,17.7342,17.7809,447580000
2013-12-06,17.7148,17.7449,17.5201,17.5341,344352400
2013-12-09,17.5617,17.8335,17.5617,17.7348,320493600
2013-12-10,17.6456,17.7802,17.5711,17.7073,278269600
2013-12-11,17.7527,17.8770,17.5238,17.5761,359718800
2013-12-12,17.6006,17.7007,17.5345,17.5504,262290000
2013-12-13,17.6227,17.6237,17.3353,17.3591,332822000
2013-12-16,17.3776,17.6161,17.3773,17.4552,282592800
2013-12-17,17.4023,17.5160,17.3261,17.3767,229902400
2013-12-18,17.2110,17.2658,16.8697,17.2445,565863200
2013-12-19,17.2048,17.2204,17.0241,17.0470,320308800
2013-12-20,17.0773,17.2708,17.0582,17.1897,436413600
2013-12-23,17.7840,17.8692,17.6199,17.8494,501306400
2013-12-24,17.8432,17.9055,17.7223,17.7737,167554800
2013-12-26,17.7871,17.8310,17.6392,17.6556,204008000
2013-12-27,17.6531,17.6716,17.5179,17.5363,225884400
2013-12-30,17.4540,17.5363,17.2931,17.3619,253629600
2013-12-31,17.3510,17.5736,17.3457,17.5655,223084400
2014-01-02,17.3983,17.4405,17.2837,17.3184,234684800
2014-01-03,17.3100,17.3363,16.9208,16.9380,392467600
2014-01-06,16.8275,17.1202,16.7069,17.0304,412610800
2014-01-07,17.0426,17.0939,16.8424,16.9085,317209200
2014-01-08,16.8701,17.0814,16.8663,17.0157,258529600
2014-01-09,17.1202,17.1221,16.7617,16.7983,279148800
2014-01-10,16.9020,16.9324,16.6290,16.6863,304976000
2014-01-13,16.5914,16.9856,16.5905,16.7736,378492800
2014-01-14,16.8516,17.1180,16.8341,17.1074,332561600
2014-01-15,17.3306,17.5398,17.2724,17.4509,391638800
2014-01-16,17.3738,17.4349,17.2730,17.3535,229278000
2014-01-17,17.2668,17.2852,16.9042,16.9283,426739600
2014-01-21,16.9383,17.2226,16.9205,17.1913,328526800
2014-01-22,17.2491,17.4487,17.1518,17.2677,379985200
2014-01-23,17.2185,17.4239,17.0578,17.4139,403239200
2014-01-24,17.3457,17.3964,17.0560,17.0974,429354800
2014-01-27,17.2226,17.3707,17.0873,17.2361,554878800
2014-01-28,15.9292,16.1246,15.7197,15.8584,1065523200
2014-01-29,15.7786,15.8857,15.6117,15.6784,502810000
2014-01-30,15.7345,15.8584,15.5516,15.6481,678501600
2014-01-31,15.5040,15.7028,15.4530,15.6737,464797200
2014-02-03,15.7366,15.8969,15.6330,15.7028,401464000
2014-02-04,15.8381,15.9511,15.7413,15.9301,376681200
2014-02-05,15.8603,16.1333,15.8507,16.0491,328344800
2014-02-06,16.0649,16.1733,15.9941,16.1421,257765200
2014-02-07,16.4215,16.4703,16.2955,16.3679,370280400
2014-02-10,16.3358,16.7557,16.3150,16.6612,345559200
2014-02-11,16.7122,16.9371,16.6772,16.8807,282256800
2014-02-12,16.9119,16.9941,16.7950,16.8794,308100800
2014-02-13,16.8397,17.1607,16.8253,17.1475,307398000
2014-02-14,17.0857,17.1963,17.0460,17.1336,272924400
2014-02-18,17.1969,17.3604,17.1846,17.1966,260251600
2014-02-19,17.1575,17.2249,16.8300,16.9251,313768000
2014-02-20,16.7871,16.9134,16.6615,16.7292,305858000
2014-02-21,16.7809,16.8369,16.5229,16.5434,278784800
2014-02-24,16.4772,16.6905,16.4542,16.6158,288909600
2014-02-25,16.6734,16.6793,16.4095,16.4429,231952000
2014-02-26,16.4917,16.5355,16.2394,16.2945,276217200
2014-02-27,16.2879,16.6545,16.2536,16.6196,301882000
2014-02-28,16.6640,16.7796,16.4448,16.5745,371968800
2014-03-03,16.4857,16.7134,16.4665,16.6224,238781200
2014-03-04,16.7245,16.7761,16.6227,16.7320,259140000
2014-03-05,16.7219,16.8426,16.6656,16.7673,200062800
2014-03-06,16.7808,16.8328,16.6331,16.7166,185488800
2014-03-07,16.7273,16.7553,16.5686,16.7068,220729600
2014-03-10,16.6413,16.7979,16.6407,16.7219,178584000
2014-03-11,16.8646,16.9683,16.7745,16.8848,279224400
2014-03-12,16.8350,16.9245,16.7560,16.9012,199326400
2014-03-13,16.9273,16.9972,16.6665,16.7134,257742800
2014-03-14,16.6549,16.7210,16.4725,16.5257,237199200
2014-03-17,16.6205,16.6920,16.5623,16.5903,199544800
2014-03-18,16.5638,16.7550,16.5418,16.7371,209647200
2014-03-19,16.7642,16.8895,16.6615,16.7327,224756000
2014-03-20,16.6895,16.7771,16.6095,16.6520,208398400
2014-03-21,16.7538,16.8111,16.5774,16.7834,374046400
2014-03-24,16.9582,17.0237,16.8523,16.9824,355700800
2014-03-25,17.0552,17.1890,16.9950,17.1651,282293200
2014-03-26,17.2133,17.2914,16.9720,17.0010,299768000
2014-03-27,17.0084,17.0552,16.8542,16.9279,222031600
2014-03-28,16.9550,16.9745,16.8268,16.9090,200564000
2014-03-31,16.9837,17.0334,16.8797,16.9053,168669200
2014-04-01,16.9374,17.0668,16.9062,17.0599,200760000
2014-04-02,17.0829,17.1175,17.0161,17.0883,180420800
2014-04-03,17.0517,17.0867,16.9336,16.9698,162344000
2014-04-04,17.0020,17.0079,16.7112,16.7503,275251200
2014-04-07,16.6306,16.7213,16.4375,16.4873,289850400
2014-04-08,16.5415,16.5708,16.3371,16.4864,243888400
2014-04-09,16.4612,16.7084,16.4416,16.7031,206169600
2014-04-10,16.7144,16.7635,16.4779,16.4876,239652000
2014-04-11,16.3465,16.4671,16.2879,16.3657,271717600
2014-04-14,16.4379,16.4460,16.2901,16.4309,205674000
2014-04-15,16.3865,16.4297,16.1049,16.3138,266490000
2014-04-16,16.3166,16.4123,16.1933,16.3468,214765600
2014-04-17,16.3780,16.6224,16.3528,16.5336,284334400
2014-04-21,16.5462,16.7604,16.5027,16.7298,182548800
2014-04-22,16.6397,16.7505,16.5828,16.7465,202563200
2014-04-23,16.6634,16.7286,16.5182,16.5276,394940000
2014-04-24,17.8964,17.9528,17.6609,17.8826,759911600
2014-04-25,17.7805,18.0155,17.7626,18.0139,390275200
2014-04-28,18.0410,18.7638,18.0331,18.7116,669485600
2014-04-29,18.7005,18.7711,18.5673,18.6561,337377600
2014-04-30,18.6659,18.8798,18.5764,18.5856,456640800
2014-05-01,18.6457,18.7339,18.4681,18.6294,244048000
2014-05-02,18.6564,18.7150,18.5736,18.6640,191514400
2014-05-05,18.5872,18.9292,18.5827,18.9279,287067200
2014-05-06,18.9544,19.0366,18.7216,18.7216,374564400
2014-05-07,18.7481,18.8124,18.5112,18.6561,282864400
2014-05-08,18.6313,18.8264,18.5727,18.6231,230297200
2014-05-09,18.5138,18.5679,18.3804,18.5455,291597600
2014-05-12,18.6072,18.8026,18.6044,18.7764,213208800
2014-05-13,18.7501,18.8305,18.7089,18.8058,159737200
2014-05-14,18.7637,18.9211,18.7418,18.8093,166404000
2014-05-15,18.8356,18.8958,18.6246,18.6493,230846000
2014-05-16,18.6433,18.9252,18.5410,18.9246,276256400
2014-05-19,18.9353,19.2356,18.9189,19.1488,317755200
2014-05-20,19.1463,19.2061,19.0266,19.1526,234836000
2014-05-21,19.1248,19.2156,19.0687,19.2033,196859600
2014-05-22,19.2125,19.3154,19.1333,19.2337,200760000
2014-05-23,19.2331,19.4700,19.2084,19.4510,232209600
2014-05-27,19.5064,19.8225,19.4985,19.8152,348866000
2014-05-28,19.8276,19.9482,19.7566,19.7639,315481600
2014-05-29,19.8855,20.1712,19.8830,20.1240,376474000
2014-05-30,20.2064,20.4024,19.9188,20.0486,564020800
2014-06-02,20.0790,20.1066,19.7161,19.9109,369350800
2014-06-03,19.9048,20.2304,19.8982,20.1924,292709200
2014-06-04,20.1893,20.5202,20.1471,20.4230,335482000
2014-06-05,20.4667,20.5671,20.3530,20.5031,303805600
2014-06-06,20.5839,20.6270,20.4119,20.4468,349938400
2014-06-09,20.5522,20.8138,20.3416,20.7739,301659988
2014-06-10,21.0023,21.0732,20.7451,20.8959,251108000
2014-06-11,20.8693,21.0089,20.7229,20.8094,182724000
2014-06-12,20.8493,20.8670,20.3749,20.4613,218996000
2014-06-13,20.4414,20.4946,20.1487,20.2374,218100000
2014-06-16,20.2884,20.5633,20.2751,20.4414,142244000
2014-06-17,20.4658,20.5522,20.3527,20.4148,118904000
2014-06-18,20.4569,20.4613,20.2529,20.4369,134056000
2014-06-19,20.4613,20.4635,20.2505,20.3660,142112000
2014-06-20,20.3638,20.5190,20.1532,20.1554,403592000
2014-06-23,20.2463,20.3128,20.0866,20.1376,174776000
2014-06-24,20.1199,20.3394,19.9957,20.0157,156144000
2014-06-25,20.0002,20.1088,19.8760,20.0334,147476000
2014-06-26,20.0356,20.1864,19.9093,20.1532,130516000
2014-06-27,20.1354,20.3970,20.1243,20.3926,256116000
2014-06-30,20.4192,20.7795,20.4170,20.6032,198356000
2014-07-01,20.7340,20.8560,20.6476,20.7340,152892000
2014-07-02,20.8105,20.8537,20.6387,20.7252,113860000
2014-07-03,20.7673,20.8626,20.6631,20.8471,91567200
2014-07-07,20.8715,21.2816,20.8626,21.2768,225872000
2014-07-08,21.3437,21.4612,20.8227,21.1397,260888000
2014-07-09,21.1597,21.2728,21.0089,21.1486,145744000
2014-07-10,20.7872,21.1841,20.7340,21.0699,158744000
2014-07-11,21.1420,21.2595,21.0317,21.1109,136072000
2014-07-14,21.2528,21.4812,21.2063,21.3836,171240000
2014-07-15,21.4612,21.4723,21.0688,21.1331,181911600
2014-07-16,21.4989,21.5277,21.0045,21.0134,214008000
2014-07-17,21.0688,21.1242,20.5234,20.6387,229192000
2014-07-18,20.7562,21.0045,20.6232,20.9358,199952000
2014-07-21,21.0599,21.0622,20.7784,20.8269,156316000
2014-07-22,20.9912,21.0378,20.8670,21.0001,220788000
2014-07-23,21.1553,21.7007,21.0998,21.5477,371672000
2014-07-24,21.5133,21.5765,21.3770,21.5122,182916000
2014-07-25,21.4723,21.6918,21.4258,21.6543,173876000
2014-07-28,21.6874,22.0022,21.6275,21.9534,221272000
2014-07-29,22.0221,22.0465,21.7827,21.8115,172572000
2014-07-30,21.8248,21.8825,21.6541,21.7605,132040000
2014-07-31,21.5410,21.6053,21.1353,21.1952,227372000
2014-08-01,21.0400,21.4213,21.0200,21.3127,194044000
2014-08-04,21.3659,21.4124,21.0998,21.1930,159832000
2014-08-05,21.1420,21.2129,20.9203,21.0888,223732000
2014-08-06,21.0067,21.1686,20.9979,21.0533,154232000
2014-08-07,21.1513,21.3786,20.9664,21.0511,186844000
2014-08-08,21.0020,21.1268,20.7837,21.1090,167460000
2014-08-11,21.2271,21.4076,21.1303,21.3875,146340000
2014-08-12,21.3986,21.5858,21.3028,21.3831,135180000
2014-08-13,21.4232,21.6660,21.3986,21.6660,127664000
2014-08-14,21.6861,21.7395,21.5680,21.7240,112464000
2014-08-15,21.8131,21.8777,21.5814,21.8309,195804000
2014-08-18,21.9445,22.1406,21.8309,22.0938,190288000
2014-08-19,22.1495,22.4325,22.1295,22.3991,277098800
2014-08-20,22.3790,22.5238,22.2698,22.4080,210451200
2014-08-21,22.4080,22.4904,22.3055,22.4102,133687600
2014-08-22,22.3456,22.6085,22.3233,22.5751,176409600
2014-08-25,22.6798,22.7645,22.5662,22.6241,160578800
2014-08-26,22.5974,22.6152,22.4726,22.4791,132479200
2014-08-27,22.5082,22.8536,22.4369,22.7556,187309600
2014-08-28,22.6352,22.9004,22.6286,22.7823,273559200
2014-08-29,22.9182,22.9271,22.7712,22.8380,178268000
2014-09-02,22.9628,23.1143,22.8870,23.0162,213965600
2014-09-03,22.9717,22.9940,21.9646,22.0448,500932400
2014-09-04,22.0247,22.3010,21.7886,21.8621,342379200
2014-09-05,22.0136,22.1451,21.9044,22.0515,233412800
2014-09-08,22.1250,22.1272,21.8465,21.9156,185111200
2014-09-09,22.0760,22.9672,21.4209,21.8331,758242400
2014-09-10,21.8376,22.5283,21.7819,22.5038,402967600
2014-09-11,22.3723,22.6018,22.1963,22.5996,249412400
2014-09-12,22.5506,22.7689,22.5216,22.6508,250504400
2014-09-15,22.9071,22.9605,22.6018,22.6442,244866000
2014-09-16,22.2364,22.5617,22.0337,22.4726,267272800
2014-09-17,22.5639,22.6820,22.4129,22.6330,243569600
2014-09-18,22.7110,22.8046,22.6286,22.6798,148095600
2014-09-19,22.7912,22.8046,22.4770,22.4949,283354000
2014-09-22,22.6820,22.7578,22.4102,22.5172,210888000
2014-09-23,22.4147,22.9360,22.4013,22.8692,253388800
2014-09-24,22.7622,22.9160,22.5483,22.6709,238900696
2014-09-25,22.3946,22.4392,21.7730,21.8064,398263396
2014-09-26,21.9534,22.4481,21.9245,22.4481,249482004
2014-09-29,21.9802,22.3779,21.9757,22.3055,199065248
2014-09-30,22.4615,22.6241,22.3991,22.4481,221056556
2014-10-01,22.4124,22.4347,21.9913,22.0983,205965144
2014-10-02,22.1183,22.3300,21.8443,22.2587,191031312
2014-10-03,22.1562,22.3278,22.0671,22.1963,173878340
2014-10-06,22.2698,22.4258,22.1517,22.1963,148204728
2014-10-07,22.1540,22.3077,21.9980,22.0025,168376732
2014-10-08,22.0047,22.5283,21.9044,22.4592,229618696
2014-10-09,22.6241,22.8113,22.4169,22.5082,309506100
2014-10-10,22.4347,22.7333,22.3478,22.4436,265326368
2014-10-13,22.5773,22.6776,22.2386,22.2386,214333472
2014-10-14,22.3679,22.3968,21.9624,22.0025,254754248
